;18,3723;0,119989;14,1343;0,130497;0,424129;25,1075;24,7859;8,69072;14,6795;0,875857;3,16126;38,8844;3,97581;12,4688;7,11457;20,3552
;18,1135;0,252255;14,5073;0,128659;0,47911;24,8623;24,547;8,65449;14,6202;1,21091;3,20432;38,4101;3,96362;12,3717;7,09028;20,0996
;17,8619;0,36372;14,3058;0,126872;0,472456;24,61;24,461;10,0501;14,4986;1,19409;3,82984;38,1196;3,90857;13,0113;6,9918;19,892
;17,6172;0,684207;14,4172;0,125134;0,465984;24,5364;24,327;10,2053;14,5305;1,18654;3,99019;38,301;4,16426;12,9197;7,14471;20,1246
;17,3792;0,729392;14,3423;0,123443;0,505953;24,2489;24,1777;10,1524;14,4241;1,17051;4,43129;37,9322;4,22698;12,86;7,15922;20,1742
;17,1474;1,03829;14,3337;0,121797;0,605674;24,027;24,0365;10,1599;14,6267;1,1549;4,49864;39,3435;5,73479;13,2333;7,48297;21,318
;16,9218;3,4736;14,5754;0,120194;0,759908;23,8653;24,3067;10,4534;14,8243;1,13971;4,87846;39,8039;5,92025;13,504;7,81456;21,081
;17,3764;4,57184;15,308;0,136382;1,38674;24,1617;24,1664;10,8713;15,1623;1,37733;5,62461;44,1941;6,02241;14,6732;7,84171;21,28
;17,7573;4,62114;16,5413;0,134633;1,55943;27,058;25,0262;10,8975;15,1267;1,51059;6,17814;43,933;5,99215;15,8419;10,2186;21,4951
;17,5486;5,90095;16,7224;0,132929;3,00099;26,8795;25,0289;12,9587;15,9938;1,49147;6,3863;43,5579;6,24985;16,5175;10,9361;21,453
;17,3293;8,02397;16,7814;0,750508;3,4257;26,6106;24,9354;13,5117;16,2841;1,47283;7,31455;43,0861;9,08151;16,5503;11,0308;21,5316
;17,1153;7,92491;16,6446;0,807876;3,89068;26,2821;24,6851;13,3449;16,1358;1,45464;7,44105;42,8915;9,21778;16,3897;11,0534;26,7064
;16,9066;7,82826;16,9414;1,19862;3,84323;26,39;28,851;13,1821;16,3139;1,4369;7,3503;42,6229;12,039;17,8996;10,9603;26,6242
;16,7029;8,25684;21,0974;1,65203;4,09125;26,3953;28,9772;13,0233;16,4002;1,41959;7,26175;45,1056;12,2873;18,2265;12,9433;26,5329
;16,5041;8,55304;21,2189;4,63548;4,24923;27,5679;28,9371;12,8683;20,5507;1,40269;7,1753;44,9478;12,4167;18,2833;13,0626;26,3734
;16,3099;9,04746;21,5312;5,61965;4,19924;27,7252;29,0565;12,7337;20,3318;1,38619;7,09088;44,5298;12,4763;18,417;12,9491;26,2348
;16,1203;9,11621;24,992;5,77821;4,15041;27,5437;28,853;12,5856;20,6351;1,37007;7,00843;44,1696;12,4335;18,3048;12,7986;26,0118
;15,935;9,2588;25,0754;5,78673;4,1027;27,4273;28,7125;12,441;20,5732;1,36285;6,92787;43,7146;12,3979;19,1417;12,6515;25,7926
;15,7539;9,23638;25,1451;5,87733;4,05608;27,2309;28,4502;12,2996;20,398;1,34736;6,84915;46,4918;12,3931;18,9241;12,629;25,6039
;15,5769;11,2345;25,06;6,00961;4,01051;28,6936;28,2641;12,1614;20,2912;1,44972;6,77219;46,2177;12,3416;19,1787;12,4871;25,6422
;15,4038;11,242;24,9042;6,07075;3,96594;28,606;28,1194;12,0263;20,221;1,58266;6,69694;45,7942;12,4027;19,1318;12,4058;26,2544
;15,2345;11,2599;24,6831;6,12844;3,92236;28,4671;27,9197;11,8941;20,099;1,66141;6,62335;45,3785;12,6194;19,0697;12,5327;25,9724
;15,0689;11,275;24,5447;6,22476;3,87973;28,4089;27,7225;11,7648;19,9779;1,73687;6,55136;45,0863;12,74;18,9667;12,4742;25,9565
;14,9069;11,8075;24,5791;6,27926;3,83801;28,3594;27,4244;11,6383;19,8907;1,84069;6,48091;44,9598;12,7168;19,4576;12,9004;26,7639
;14,7483;11,9944;24,8493;8,0958;3,79718;28,1664;27,3741;11,5145;19,7742;1,91242;6,59422;44,7431;12,5885;19,5807;12,8683;27,2202
;14,5931;12,4252;24,976;8,50898;4,23069;28,3208;27,5164;11,3933;19,9606;2,55061;6,69938;44,3876;12,6612;19,6155;12,7474;28,0302
;14,4411;12,7026;24,8872;8,78432;4,5324;28,5021;27,5441;11,2746;20,0409;2,64747;6,75497;43,9412;12,6089;19,5176;12,6209;28,3785
;14,2922;12,7513;24,6544;8,8545;4,63838;28,2286;27,399;11,1584;19,9615;2,63728;6,68533;43,5567;12,9505;19,3311;12,5525;29,0839
;14,1464;12,646;24,4132;8,79626;4,6122;27,9495;27,1279;11,0445;19,7755;2,61785;6,61711;43,3187;17,5416;19,1403;13,4801;29,0731
;14,0035;12,5292;24,2673;8,80281;5,63424;27,7535;26,9363;10,933;19,5834;2,81203;6,55027;42,9611;18,0933;19,0095;13,5662;28,967
;13,8634;12,5094;24,328;9,00218;5,6107;27,736;26,7641;10,8236;19,6151;2,86942;6,48477;43,4884;18,5073;19,0077;13,5163;28,9135
;13,7262;12,7036;24,2047;9,39147;5,64339;27,5621;27,6297;10,7165;19,5504;4,84532;6,42056;43,6687;20,3126;18,8925;14,9583;28,6625
;13,5916;12,7024;26,5544;10,3197;5,66501;29,6337;28,1012;10,6114;19,7919;5,55381;6,35762;43,4496;20,4309;20,296;15,356;28,4319
;13,4596;13,5304;27,1951;14,1314;5,63511;30,2197;35,3168;10,5084;23,0703;6,14682;6,30659;48,3678;20,4433;20,6566;15,488;28,3277
;13,3302;13,8916;29,828;15,5694;5,58093;30,3268;36,3592;10,4073;23,4709;6,42178;6,24595;48,6285;25,1565;20,5268;17,0001;34,1077
;13,2033;17,0837;29,9782;15,7882;5,52777;30,2991;36,5032;10,3082;23,2473;8,27764;6,18646;48,5116;29,7508;20,8056;17,2534;35,3431
;13,0787;17,2878;29,6954;15,6941;5,47562;30,3918;36,46;10,211;23,028;8,41679;6,1281;48,2457;29,8046;23,2512;17,1518;35,0184
;12,9565;17,1763;29,4178;15,5909;5,42445;30,1471;36,4433;10,1155;22,9784;8,42777;6,09098;47,9465;29,6492;23,2498;17,0349;34,8582
;12,8365;17,0172;29,1454;15,714;5,37422;30,1099;36,1524;10,0219;22,7998;8,37027;6,03458;47,5025;29,5562;23,1255;17,291;34,7335
;12,7187;16,8611;28,878;15,6381;5,32492;29,8955;36,0864;9,92994;22,8004;8,35688;5,97921;47,6081;29,3609;23,0908;17,3384;40,8103
;12,6031;16,7078;28,687;15,7056;5,30865;29,8134;35,8168;9,83967;22,6467;8,35677;5,92486;47,3817;29,2362;22,9901;17,2303;41,1187
;12,4896;16,5573;28,6478;15,5776;5,26082;29,557;35,6735;9,75103;22,6071;8,28149;6,02326;47,4938;28,982;22,919;17,2066;41,3695
;12,3781;16,4095;28,6811;15,699;5,21385;29,5288;35,3666;9,66396;22,4159;8,20754;6,15981;47,7039;28,9;22,792;17,0614;41,9915
;12,2685;16,2643;28,4737;15,6041;5,41294;29,3073;35,2766;9,57844;22,4219;8,13491;7,11446;47,5351;28,6741;22,7595;17,074;44,3968
;12,1609;16,1216;29,2121;15,4672;5,40691;29,8512;35,0048;9,49442;22,2597;8,06355;7,31293;47,1259;29,1214;23,1399;16,9518;44,3145
;12,0552;15,9814;30,258;16,5642;5,99358;33,4764;35,4584;9,41186;23,3352;7,99469;7,25729;48,3088;31,8884;23,6475;17,3602;44,2809
;11,9512;15,8436;30,0085;16,4322;6,28075;33,5052;35,4557;9,33072;24,0239;8,1924;8,25077;48,2928;31,8932;23,6735;17,4328;43,912
;11,8491;15,7082;30,3476;16,8559;6,22707;33,273;35,1619;9,26142;24,0604;8,1305;9,22964;47,8947;31,6206;23,8478;17,5912;43,5859
;11,7487;15,5751;30,1121;16,7337;6,17429;35,0886;35,347;9,18294;23,8578;8,48672;9,56019;47,605;31,3527;23,6592;17,4552;43,3177
;11,6499;15,4442;29,885;16,6176;6,12241;35,0372;35,0676;9,10577;23,6683;8,43095;11,2054;47,3482;31,0892;23,4765;17,324;42,9595
;11,5529;15,3155;29,8073;16,6414;6,07139;34,7453;34,7964;9,02989;23,4711;8,37919;11,1514;47,1011;30,8301;23,3872;17,2825;42,638
;11,4574;15,3689;29,7804;16,7117;6,02121;34,4581;34,5088;8,95526;23,2771;8,43229;11,1473;46,7158;30,5753;23,3301;17,2713;42,9803
;11,3635;15,2429;29,5422;16,6027;5,97186;34,3622;34,5419;8,88186;23,1039;8,51984;11,1262;46,3573;30,3577;23,1426;17,1333;42,7295
;11,2711;15,3538;29,3117;16,5355;5,92331;34,0879;34,2659;8,80965;22,916;8,45483;11,059;46,0347;30,1109;22,9604;21,1576;42,4269
;11,1802;15,3046;29,1458;16,4813;5,87554;33,856;34,0473;8,7386;22,7312;8,39351;11,0258;45,9022;29,8681;22,8514;21,0813;42,7369
;11,1586;15,2461;29,1437;16,4066;5,82853;33,6706;33,8243;8,66869;22,5494;8,37676;11,0083;47,5832;29,6291;22,6907;21,7136;42,7011
;11,2605;15,7889;28,9476;16,4368;5,78228;33,5007;33,6944;8,59989;22,3704;9,99091;11,0084;52,2016;29,4012;22,7973;21,6056;43,1851
;11,2112;15,8424;31,5259;16,3405;5,73675;33,3809;33,4577;8,53218;22,1943;10,0103;11,0356;52,1501;29,2777;22,8347;21,6453;42,9427
;11,5756;15,9504;31,6265;16,5415;5,69193;33,1498;33,6596;8,46552;22,0209;10,0098;11,1021;56,6181;29,049;25,0744;21,96;42,6996
;11,8731;16,6185;31,6441;16,6622;5,6478;33,1879;33,6803;8,39989;21,8502;10,18;11,3111;57,0138;29,0477;25,0487;21,9474;42,5691
;12,0751;16,7668;32,0729;21,1773;5,60436;33,1561;33,6345;8,33528;21,6821;10,2895;11,4046;57,56;29,0048;25,2732;22,431;42,3325
;12,7334;17,3451;34,7366;21,6476;5,56158;33,4747;33,9236;8,27165;21,5166;10,6912;11,7793;57,5908;28,7834;25,1124;22,66;43,6673
;12,819;18,594;34,6962;21,6369;5,51945;33,3599;37,2873;8,20899;21,3536;10,7267;11,8022;58,3301;28,6056;25,1317;22,5854;43,7054
;12,7799;18,5313;34,5517;21,5225;5,47795;33,1527;37,1177;8,18717;21,193;10,6828;11,7487;58,1488;28,3905;26,2669;22,6472;43,4288
;13,0585;18,504;34,6263;21,6768;5,43707;34,824;37,1127;8,58761;21,0924;10,9517;11,9963;57,816;28,1786;26,1651;24,0444;43,2233
;13,1313;18,5211;34,5205;21,659;5,39679;34,7887;36,9611;8,90016;20,9646;11,3179;12,3375;57,8838;27,9699;28,2308;24,239;42,9787
;13,7285;18,3849;34,8833;22,084;5,35711;34,5329;37,1939;9,31733;20,8104;11,2477;12,2593;57,8693;27,7642;28,0232;24,187;49,6992
;13,6485;18,2507;34,6466;21,9398;5,31801;34,2809;36,937;9,26335;20,672;11,2281;12,23;57,4589;27,5616;28,2097;24,1303;51,6355
;13,6466;18,1184;34,4818;21,8625;5,27947;34,0324;36,7399;9,41891;20,5869;11,2895;12,2786;57,1747;27,3618;28,1284;24,9977;52,0547
;13,7699;17,9881;37,0463;21,8917;5,24149;33,7876;36,6367;9,41699;20,4388;11,2993;12,2778;56,8476;27,165;28,0045;25,2724;52,2211
;13,8128;17,8596;36,8646;21,8543;5,20405;33,5463;36,4777;9,69892;20,5335;13,52;14,3285;56,6554;26,9733;28,9973;25,4647;51,9989
;14,073;17,7329;36,6032;27,8979;5,16714;33,3084;36,4795;10,0997;20,6267;13,6534;14,4474;56,7543;26,782;29,5441;25,6686;51,6749
;18,4297;17,6081;36,3454;28,001;5,13075;33,0738;36,71;10,1348;21,7288;13,9862;14,7581;57,6458;26,5934;29,7058;26,5927;51,482
;18,9664;17,5024;36,0912;27,8308;5,09487;32,8425;36,4533;10,1459;21,9402;13,9854;14,7482;57,3765;26,4074;29,5818;26,6389;51,2052
;18,9158;17,3808;35,8406;27,6376;5,05949;32,6144;38,2978;10,098;21,8271;13,9632;14,7178;56,978;26,224;29,4409;26,4539;50,8891
;18,7854;17,261;35,6903;27,447;5,0246;32,3895;38,2053;10,0674;21,6877;13,9235;14,6361;56,5851;26,0432;29,2556;26,2715;50,5769
;18,6567;17,1427;35,4954;27,259;4,99018;32,1677;37,9842;10,0414;21,5433;13,8676;14,5728;56,1975;25,886;29,1201;26,0916;50,8212
;18,5298;17,0261;35,3084;27,0735;4,95624;31,9488;37,7704;12,1505;21,3967;13,9542;16,0864;55,8152;25,7415;29,2317;25,9141;50,6453
;18,4046;16,9111;35,7132;26,8906;4,92974;31,733;38,0416;12,5718;21,7752;14,3231;16,028;55,4381;25,5765;29,4335;25,7574;50,5061
;18,2811;16,7976;35,5393;26,7101;4,89666;31,52;37,8401;12,5529;21,6784;14,3211;15,9826;55,066;25,4108;30,4662;25,5846;50,4359
;18,1592;16,6856;35,3669;26,5321;4,86401;31,3099;37,6407;12,5714;21,5823;14,2431;15,876;54,6989;25,2414;30,3944;25,414;51,3593
;18,0389;16,5751;35,1569;26,413;4,8318;31,1025;37,4111;12,561;21,4575;14,3428;15,7876;54,3367;25,0743;30,2851;25,2457;51,78
;17,9203;16,4661;35,1932;26,2527;4,80001;30,8979;37,384;12,6878;22,1347;14,678;15,869;54,0075;24,9093;30,2671;25,0796;51,6952
;17,8031;16,3584;36,3657;26,0811;4,76864;30,6959;37,6246;14,6813;22,1894;17,6201;16,1756;53,6746;25,0104;30,4395;24,9157;51,4728
;17,6875;16,2522;36,5813;25,9118;4,73767;30,4966;37,7467;14,7194;22,1226;17,8281;16,3806;53,3261;24,9791;30,2418;25,0226;51,2341
;17,5734;16,1474;36,3453;25,7446;4,70711;30,2999;37,6667;14,6244;21,9799;17,8571;16,4134;52,982;24,8179;30,7197;24,9812;51,4097
;17,4608;16,0439;36,1123;25,5796;4,67693;30,1056;37,6026;14,5307;21,839;17,8986;16,4582;52,6424;25,0513;30,8449;25,6452;51,375
;17,3496;15,9417;35,8823;25,4167;4,64714;29,9139;39,5342;14,4381;21,6999;17,9242;17,6758;52,3071;25,1626;30,7689;25,611;51,1382
;17,2397;15,8408;35,6552;25,2558;4,61773;29,7245;39,3629;14,3467;21,5625;17,8566;17,8083;51,976;25,1072;30,6136;25,5118;50,8374
;17,1313;15,7411;35,4309;25,0969;4,58869;29,5376;39,1153;14,2565;21,4269;19,2037;18,0413;51,6491;25,0182;30,4807;25,3836;50,5415
;17,0243;15,6428;35,2095;24,9401;4,56001;29,353;38,8709;14,4626;21,293;19,1041;18,0344;51,3263;25,3106;30,8785;25,2703;50,3401
;16,9185;15,5456;34,9908;24,929;4,56642;29,1707;38,6294;14,6984;21,1608;18,9855;17,9491;51,0075;25,4038;31,0865;25,1133;50,0968
;16,8141;15,4496;34,7748;24,8115;4,57115;28,9906;38,391;14,6076;21,0301;18,8683;17,8636;50,6927;25,2469;30,9184;24,9583;49,9048
;16,7109;15,3549;34,5614;24,6937;4,68369;28,8127;38,1554;14,518;20,9284;18,7525;17,8621;50,3817;25,1154;30,7513;24,8052;49,6596
;16,609;15,2612;34,3507;24,6902;4,74257;28,6371;37,9228;14,4414;20,9172;18,6382;18,4666;50,0745;25,0747;30,6601;24,7021;49,4209
;16,5084;15,1687;34,1425;24,6321;4,80716;28,4635;37,7018;14,3539;21,0115;18,5252;19,0431;49,7826;24,9848;30,6572;24,6666;49,2064
;16,4089;15,0774;33,9368;24,6703;5,94309;28,292;37,4747;14,4216;21,3432;18,4136;19,0852;49,4827;24,961;30,5629;24,552;49,0894
;16,3107;14,9871;33,8361;24,6196;6,00513;28,1226;37,2503;14,4154;21,2922;18,3771;19,0764;49,1864;24,8774;31,0202;24,4197;48,8401
;16,2136;14,8979;33,6475;24,4731;6,09879;27,9552;37,0285;14,3396;21,1959;18,277;19,1459;48,8936;24,7375;30,8661;24,282;48,9618
;16,1176;14,8097;33,5556;24,5773;6,10672;27,7898;36,8354;14,3387;21,1508;18,4462;19,1122;48,6043;24,683;30,7255;24,2091;49,0508
;16,0228;14,7226;33,5003;24,4788;6,12985;27,6263;36,6426;14,3655;21,133;18,3989;19,1044;48,3184;24,5691;30,8897;24,0958;48,8272
;15,9353;14,6365;33,4179;25,8326;6,22921;27,4648;36,4283;14,3194;21,1221;18,3167;19,0446;48,068;24,4673;31,0239;23,9941;57,4645
;15,8426;14,5514;33,373;25,7438;6,26008;27,3051;36,2165;14,353;21,0552;18,2399;19,0915;47,8318;24,4211;30,9263;23,9442;65,5833
;15,7518;14,4673;33,2542;25,7357;7,43779;27,1473;36,0071;14,3644;21,2083;18,2413;19,0324;47,8091;24,3575;30,8208;23,8502;65,6413
;15,6613;14,3841;33,1093;25,6576;7,43664;26,9913;35,8021;14,4254;21,1211;18,1896;18,9711;47,5835;24,3354;30,7834;23,7409;65,5119
;15,5718;14,3019;33,1025;25,5546;7,55827;26,837;35,5975;14,3579;21,1371;18,1187;18,9115;47,3422;24,2086;30,6527;23,7147;65,2952
;15,4833;14,2207;32,9334;25,5811;8,52103;26,6845;35,562;14,7662;21,4325;18,16;18,9147;47,0859;24,1056;31,0435;23,5913;64,942
;15,3958;14,1403;32,8156;25,4545;8,52093;26,5338;35,4358;14,7479;21,3656;18,0958;18,8837;46,8554;24,0133;30,9105;23,458;64,5897
;15,3094;14,1171;32,6837;25,3618;8,52022;26,3847;35,5561;14,7887;21,2965;18,0431;18,7858;46,6535;23,9121;31,1471;23,3988;64,2771
;15,2238;14,1097;32,8411;25,2841;8,63719;26,2373;35,4944;15,1393;21,2166;17,9798;18,7405;46,8794;23,896;31,2182;23,2994;63,9205
;15,1392;14,0862;34,3306;25,1927;8,72986;26,0915;35,364;15,3664;21,2351;18,4391;18,6518;46,985;23,8637;31,242;23,279;63,5783
;15,0556;14,293;35,2992;25,2248;8,778;25,9474;35,3166;15,394;21,2344;18,4674;19,0817;46,7968;24,9974;31,2337;23,1724;63,7306
;14,9729;14,3224;35,2742;25,2326;8,72977;25,8048;35,249;15,3358;21,1976;18,4773;19,116;46,8697;24,8949;32,0687;23,8481;63,4971
;14,8911;14,2441;35,1785;25,1951;8,68207;25,6638;35,0805;15,2721;21,1089;18,4525;19,4658;46,6378;24,8097;32,0546;23,7929;63,825
;14,8101;14,1667;35,7625;25,0924;9,36401;25,5243;34,8992;15,2546;21,0162;18,3782;19,7482;46,4402;24,7189;31,9324;23,666;64,1058
;14,7301;14,0901;35,675;24,9843;9,54107;25,3864;34,7139;15,1753;20,9112;18,2999;19,9714;46,2036;24,6064;31,8825;23,5678;63,9326
;14,6509;14,0144;35,5384;24,8608;9,69428;25,2499;34,6881;15,1107;20,8609;18,2097;21,636;46,2745;24,5009;31,9639;23,5591;63,8641
;14,678;13,9394;35,3483;24,8059;9,7805;25,1789;34,6266;15,1829;20,7523;18,1716;22,8842;46,5198;24,6092;31,955;23,8438;64,1823
;14,5999;13,8653;35,5269;24,6777;9,89029;25,1153;35,0897;16,8274;22,1837;18,0778;22,9963;46,4065;24,6936;31,9324;23,8287;64,0039
;14,5743;13,7919;35,8054;24,5772;10,0205;25,1175;35,4308;16,9708;22,1056;17,9975;23,9738;46,4396;25,7571;31,7758;24,0519;63,7163
