;3,01137;0,70512;5,45841;7,43032;4,68731;23,538
;3,0945;0,690117;5,35562;8,13009;4,58758;23,1466
;3,03134;0,67574;5,24404;8,08607;4,492;23,6842
;2,97072;0,661949;5,13702;8,04204;4,40033;23,6047
;2,91247;0,64871;5,03428;8,33782;4,31232;23,3097
;2,85646;0,635991;4,93557;12,7362;4,22777;23,5475
;2,80256;0,62376;4,84065;13,0019;4,14646;23,171
;2,75066;0,611991;4,74932;13,1981;4,2757;22,7849
;2,70065;0,600658;4,66137;12,9537;4,19652;22,8745
;2,65242;0,589737;4,57662;12,7181;4,12022;22,6651
;2,60589;0,579206;4,49489;12,491;4,04664;22,4463
;2,56096;0,569044;4,41603;12,2719;4,02705;22,2236
;2,51756;0,559233;4,3399;12,0603;3,95762;22,3388
;2,4756;0,549755;4,26634;11,8559;3,89054;24,7918
;2,43501;0,540592;4,19523;11,6583;3,82569;25,282
;2,39574;0,53173;4,12646;11,4672;3,76298;25,9564
;2,35771;0,523154;4,0599;11,2822;3,70229;27,1669
;2,32087;0,51485;3,99546;11,1031;3,64352;27,2905
;2,28517;0,506805;4,34291;10,9297;3,58659;27,0995
;2,25054;0,499008;4,47563;10,7615;3,53141;27,0072
;2,21695;0,498898;4,59442;10,5984;3,55787;26,8779
;2,18435;0,562003;4,63732;10,4403;3,5925;26,4767
;2,15446;0,553739;4,69024;10,2867;3,88923;26,7555
;2,12368;0,545713;5,01205;10,1376;4,16696;27,14
;2,09377;0,537917;5,41023;9,99282;4,5101;26,901
;2,06469;0,530341;5,42891;9,90608;4,52791;26,5221
;2,03641;0,522975;5,43495;9,7685;4,53483;26,4464
;2,00889;0,515811;5,59104;9,73457;4,67031;26,5318
;1,9821;0,508841;5,55404;9,64244;4,64025;26,3071
;1,95602;0,502056;5,5687;9,51388;4,65442;27,0462
;1,93062;0,642908;5,6306;9,52186;4,70904;29,7361
;1,90587;1,38878;6,08806;9,46408;6,99914;31,1286
;1,88174;2,54062;6,16874;9,39571;7,96447;31,7385
;1,85822;4,73728;9,78018;9,27677;8,80166;31,5301
;1,83528;5,01979;10,5305;9,16081;10,2717;33,141
;1,8129;6,66489;10,4005;9,04772;10,311;33,1253
;1,79106;6,77242;10,2736;8,93738;10,5066;33,6573
;1,76973;7,15104;10,1499;8,8297;10,6225;33,4781
;1,74891;7,37074;10,029;8,72459;11,8405;33,1804
;1,72858;7,74384;9,91105;8,62194;12,0624;33,8665
;1,70871;7,65379;9,7958;8,52169;12,0278;33,4727
;1,68929;7,88984;9,68321;8,42374;12,0397;33,3845
;1,67031;7,86416;9,57317;8,32801;11,9029;33,1456
;1,65175;7,90933;9,46561;8,23444;12,0087;32,9227
;1,6336;7,99081;9,36043;8,14295;11,962;32,699
;1,61584;8,01226;9,35772;8,05346;11,9423;32,444
;1,59847;8,03144;9,35342;7,96593;11,8958;32,1691
;1,58146;8,08428;9,38045;7,88027;12,5087;32,1457
;1,56482;8,53705;9,37577;7,79644;14,6738;32,0391
;1,54852;8,76484;9,96282;7,81226;15,1071;31,8058
;1,53255;8,81381;9,98762;7,8074;15,9354;31,4889
;1,51692;8,75096;9,90247;7,72691;15,8592;31,1784
;1,50159;8,78198;9,80921;7,64806;15,7918;30,9213
;1,48658;8,94399;9,78566;7,57081;15,7966;30,6089
;1,59207;12,1393;9,91533;7,50771;15,7149;32,5245
;1,63516;12,1153;9,90534;7,50516;16,4698;33,7034
;1,61928;12,7389;11,8265;7,5137;17,0622;33,373
;1,60371;12,9985;12,3856;7,44075;17,8037;33,0847
;1,58844;13,1251;12,6145;7,69043;18,352;32,7949
;1,57345;13,3171;14,2821;7,82806;18,3826;32,4826
;1,55875;13,2388;14,3769;8,01988;18,3335;32,2593
;1,54431;13,1668;14,3286;7,98464;18,4117;32,3094
;1,53015;13,2759;14,2804;7,94217;18,288;32,0239
;1,51624;13,2131;14,3592;7,91924;18,1296;31,8996
;1,50258;16,3398;14,3946;9,61923;18,2408;31,6382
;1,48916;16,372;14,2756;9,68435;18,2548;34,1364
;1,47598;16,2853;14,3544;9,60769;18,1242;34,0618
;1,46303;16,3641;14,2622;9,74032;18,5699;33,7673
;1,45031;16,2582;14,9113;9,69589;19,8918;34,3672
;1,43781;16,8748;16,1204;10,6848;19,959;36,9253
;1,42552;17,0323;15,99;11,0827;19,7942;36,6202
;1,41344;16,8868;16,1656;10,988;20,0079;36,3679
;1,40156;17,2537;17,335;11,3037;19,8691;36,0634
;1,38988;17,1299;17,5488;11,2236;19,8143;35,7663
;1,3784;17,1274;17,4576;11,1479;19,7914;38,0391
;1,40071;17,1653;17,42;11,1734;19,6317;37,7901
;1,38932;17,0295;17,5668;11,6997;19,477;37,5853
;1,37812;16,8989;17,4284;11,6113;19,3644;37,3315
;1,36709;16,7626;17,3335;11,5665;19,2473;37,1338
;1,42792;16,7352;17,3228;11,5921;19,203;36,8693
;1,49256;17,1572;17,2118;11,5001;21,22;47,9614
;1,54807;17,1595;17,4954;11,862;21,619;50,9336
;1,53607;17,0538;17,8653;12,0786;21,5704;50,6311
;1,52426;17,2032;18,0375;12,2471;21,6245;52,3729
;1,51262;17,2842;18,0944;12,7988;21,6257;53,4349
;1,64682;17,698;18,4565;12,814;21,8895;53,6612
;1,68032;17,6964;18,5741;12,7525;21,8277;53,7005
;1,96696;17,605;18,5492;13,9445;21,6964;53,3843
;2,08802;17,7456;18,8498;14,1399;21,7481;53,1085
;3,35701;17,748;19,2408;14,9325;21,6839;52,7932
;3,52855;23,824;19,5618;14,9357;21,9325;52,6031
;3,50299;24,1679;19,4325;14,8978;21,8283;52,5896
;3,47778;24,035;19,3564;14,7899;21,8794;52,2923
;3,46193;23,9566;19,3648;14,6835;21,9297;52,0084
;3,43738;23,8275;19,3206;14,5786;22,399;51,6696
;3,41317;23,6585;19,4223;14,5517;26,4157;51,3372
;3,3893;23,5177;19,7324;14,4492;26,6126;54,1655
;3,36577;23,3533;19,7741;14,3482;26,5132;54,1862
;3,34256;23,1911;19,6584;14,2485;26,4145;53,8508
;3,31966;23,0312;19,5602;14,1503;26,2644;53,522
;3,29708;22,8734;19,4674;14,0533;26,1197;53,1939
;3,2748;22,7379;23,1381;13,9855;26,9861;53,4681
;3,25282;22,6533;23,4642;13,921;27,2173;53,2717
;3,23114;22,5798;23,3561;13,8276;27,0769;53,2793
;3,20974;22,4292;23,2489;13,7354;26,9379;56,5859
;3,18862;22,2807;23,1301;13,6444;26,7595;56,501
;3,16778;22,158;24,3261;13,5547;26,771;59,9255
;3,14721;22,0884;24,811;13,4661;26,977;59,5732
;3,12691;21,9449;24,9858;13,3786;27,0897;63,2862
;3,10686;21,8033;24,9746;13,2923;28,4246;63,2438
;3,08707;21,6636;24,977;13,2071;28,3701;62,9324
;3,06753;21,6843;24,9634;13,123;28,2822;62,5553
;3,04824;21,6782;24,8531;13,0399;28,1672;62,6733
;3,02919;22,2795;24,7689;12,9579;28,0404;62,3593
;3,01038;22,5454;24,9855;12,8878;27,8781;62,0873
;2,99179;22,5296;24,8303;12,8078;27,7139;61,7734
;2,97344;22,4219;24,819;12,7287;27,5428;61,4592
;2,95531;22,3464;24,694;12,6506;27,3739;61,1711
;2,9374;22,3371;24,6598;12,5735;27,2694;60,8283
;2,9197;22,2808;24,5828;12,5091;27,2315;61,8171
;2,90222;23,1196;26,6226;12,4338;27,1338;61,5375
;2,92147;23,1341;26,6868;12,3593;26,9796;61,2328
;2,90418;23,0069;26,5376;12,2946;26,8883;65,3978
;2,9285;22,9584;26,461;12,2219;26,8211;65,1495
;2,9287;22,9396;26,4119;12,3221;26,6946;64,8085
;2,91168;22,845;26,2937;12,2952;26,5804;64,4709
;2,89485;22,7653;26,1894;12,3271;27,1083;64,1415
;2,87821;22,7552;26,089;12,3072;27,055;67,4758
;2,86176;22,6847;26,1398;12,2685;26,9468;67,2008
;2,8455;22,5927;26,1415;12,3246;26,8903;68,5725
;2,82943;22,6127;26,0332;12,2677;26,8541;68,2013
;2,81353;22,5999;25,9374;12,2354;26,7367;67,8185
;2,79781;22,5158;25,8309;12,2029;26,6638;67,4511
;2,78227;22,5396;25,8238;12,1347;26,682;67,1968
;2,7669;22,5423;25,7975;12,3014;26,6507;68,1124
;2,7517;22,5053;25,7628;12,3076;26,5723;68,7332
;2,73666;22,3817;25,6435;12,2652;26,4497;69,2652
;2,72179;22,2688;25,512;12,2186;26,3242;69,0934
;2,70707;22,2163;25,4556;12,1601;26,1885;70,2079
;2,69252;22,1173;25,4663;12,593;26,0495;69,9995
;2,67812;22,1593;25,4436;12,5402;25,9234;70,7596
;2,66388;22,4469;26,5057;13,674;25,9179;73,1899
;2,64978;22,4508;26,7164;13,8952;25,8768;72,8129
;2,63583;22,7137;27,4656;14,1001;26,335;74,617
;2,75551;24,7489;27,5294;14,3314;26,5642;74,354
;3,1544;24,8736;27,3999;15,4912;27,1278;74,0198
;3,13806;25,7674;27,5038;15,8177;27,1632;75,1778
;3,67699;25,9659;27,3763;16,0465;27,0349;74,7893
;3,67593;25,9175;27,2469;16,1568;28,9362;74,4923
;3,67105;25,8557;27,288;16,3118;28,8005;75,0936
;3,81068;25,879;27,306;16,2393;28,6635;76,4959
;3,84765;25,7476;27,2085;16,2786;28,631;76,3201
;5,39397;25,8385;27,1374;16,3401;28,5266;77,8484
;5,56404;25,753;28,6349;16,5064;28,7835;77,5075
;5,58466;25,6959;28,7033;16,4982;28,8287;78,9939
;5,63504;25,7239;28,644;16,507;28,7413;78,7237
;6,5321;25,635;28,6001;16,5565;28,6292;79,8571
;6,60825;25,5484;28,5988;16,5073;28,6078;79,4821
;6,57602;25,7209;30,2592;16,4298;28,8195;80,4355
;6,54409;25,8993;30,265;16,4773;28,7686;80,1104
;6,51248;25,9701;30,1769;16,4935;28,682;79,8004
;6,48117;28,8151;30,2104;16,4545;28,9193;79,4437
;6,45016;28,8435;30,2181;16,5401;29,0644;79,0803
;6,41944;28,9522;30,1334;16,6015;28,9766;81,1021
;6,38902;29,5254;30,1554;16,5774;31,1757;80,8284
;6,40719;29,5451;30,1588;16,6509;31,2946;80,4864
;6,37711;29,4465;30,0401;18,2307;31,1732;80,1739
;6,34731;29,3973;29,9128;18,2789;31,0854;79,8104
;6,31779;29,289;29,8543;18,2865;30,963;79,4529
;6,28854;29,1931;29,8528;18,3648;30,8205;79,1966
;6,25956;29,1109;29,9304;18,3437;30,7315;80,5016
;6,23085;29,1252;31,5591;18,3387;30,6327;81,6299
;6,2024;29,0593;31,525;19,9242;30,5057;81,3596
;6,1742;28,9806;31,4173;20,0148;31,8303;81,0355
;6,15542;28,9371;31,318;19,9693;31,7189;80,7609
;6,1277;28,8232;31,6453;19,9676;31,612;80,3991
;6,10022;28,7555;31,6;19,9132;31,536;80,083
;6,07298;29,2376;31,5453;19,8409;31,5138;79,7756
;6,06777;29,2207;31,7218;19,8;31,4896;79,4341
;6,10897;29,1859;31,6895;19,8369;32,0338;79,0845
;6,08827;29,1125;31,9524;19,7539;32,4998;80,4777
;6,08712;29,1331;31,9532;19,6866;33,0244;80,2281
;6,12844;29,0286;31,8799;19,7088;33,0066;79,9082
;6,67297;28,9635;31,8679;19,6742;33,0138;79,6184
;6,65753;32,9708;31,7857;19,605;32,9664;79,2755
;7,3504;32,9499;31,6525;19,5241;32,8772;80,6503
;7,39159;32,8482;31,5711;20,4404;33,5076;80,3027
;7,3651;32,7747;31,4974;20,4146;33,479;80,0442
;8,08905;32,6537;31,3803;20,8409;33,4749;81,3462
;8,12611;32,5446;31,251;21,0037;33,4005;81,1031
;8,1891;32,4645;31,424;20,994;33,2782;80,8164
;8,94981;32,9049;31,3493;21,0723;33,6234;83,7015
;8,98126;32,8295;31,2177;21,1413;33,8485;84,9425
;8,98207;33,289;31,0976;21,1451;33,7945;84,7812
;9,02917;33,1954;31,3297;21,1515;33,6886;84,4816
;9,02882;33,1343;31,4571;21,1032;33,7576;84,1906
;9,77183;33,538;31,4333;21,047;33,6289;83,9097
;9,80667;33,5994;31,3419;22,3363;33,5445;83,6274
;9,80264;33,6975;31,4982;23,4069;33,8882;83,3352
;9,77848;33,6466;31,4456;23,3345;33,7798;83,9772
;10,5169;33,7667;32,937;23,3197;33,6696;83,6735
;10,5113;33,7474;33,1774;23,2319;35,0262;85,0515
;10,4991;33,8295;33,2518;23,1395;35,0255;84,9878
;10,5465;34,0512;33,5634;23,1996;34,9738;86,374
;10,513;33,9462;33,5748;23,1636;34,8613;86,0728
;10,4907;33,8348;33,6003;23,2383;34,7645;85,8952
;11,3356;33,7549;33,5474;23,1979;34,9538;87,3035
;11,774;33,7131;33,5834;23,5464;36,8178;88,7304
;11,7699;33,6466;33,4933;24,8665;36,8276;88,4011
;12,4749;37,2282;34,4338;25,0823;36,9742;89,8207
;12,7383;37,8637;34,7188;25,0594;37,8422;89,5883
;13,138;38,4743;34,5904;25,0117;37,7644;90,9743
;13,8434;38,8215;34,5362;26,8371;37,6818;91,8013
;14,5346;38,6788;34,6031;26,9183;37,6245;91,4858
;14,6082;38,601;34,5946;26,9297;37,6508;91,2881
;14,6169;39,4008;34,4809;26,844;38,2302;90,9705
;14,9141;39,2504;34,4941;28,6087;39,7012;92,2022
;15,0047;39,1217;36,4513;28,6698;40,314;91,9167
;14,9704;39,1302;36,3529;28,687;40,2827;91,597
;14,9614;39,0257;37,6455;28,7446;40,2533;92,0992
;15,5811;42,2038;37,6922;28,6451;40,2659;91,8666
;17,0027;42,2403;37,5904;29,9414;40,1862;91,5996
;16,9444;42,8557;38,3879;29,8659;40,1885;92,6671
;17,3403;42,7727;38,3248;29,8301;40,0724;92,378
;17,526;42,7066;38,2176;29,7517;40,9697;92,1234
;17,6023;42,6405;38,0859;29,66;40,8718;92,6882
;17,5791;42,5214;37,9585;29,5617;40,7511;92,7814
;17,5379;42,3758;37,8878;30,832;40,6319;92,6323
;17,4943;42,2305;37,8105;30,7853;40,5133;96,2886
;17,4873;42,1284;39,3539;30,7297;40,4064;96,0974
;17,6575;42,0223;39,3534;30,7076;40,26;95,7788
;17,6309;41,8977;39,4463;30,6952;40,3072;95,4653
;17,5793;43,2854;39,9506;33,077;40,2198;99,1761
;17,5165;43,1955;39,9408;33,1825;40,1616;98,9421
;17,5134;43,1848;39,8539;33,064;40,1086;98,6684
;17,4513;43,1459;40,4677;33,0951;40,2117;98,36
;17,3896;43,2447;40,6117;33,0379;40,267;98,0849
;17,3284;43,2354;40,5212;33,5715;40,2375;97,7717
;17,2676;43,1142;41,739;33,5909;40,1201;97,4314
;17,2072;42,9917;41,6836;33,5633;40,002;101,181
;17,1542;44,7582;41,5818;33,5167;39,8946;100,946
;17,0946;44,653;41,4782;33,4834;39,8821;100,623
;17,0355;44,566;41,3437;33,3932;42,2383;100,357
;16,9767;44,4118;41,3477;33,3155;42,1689;100,03
;16,9184;44,2587;41,2409;33,205;42,1002;99,7176
;16,8604;44,137;41,1464;33,2258;41,9794;102,019
;16,8029;44,0353;41,1084;33,1448;41,8704;101,878
;16,7457;44,0819;40,993;33,0749;41,7454;101,648
;16,689;43,983;40,8556;33,0568;41,7273;101,363
;16,6326;44,278;40,7567;32,9675;41,9449;101,08
;16,5766;44,2391;40,7106;32,858;41,9079;100,791
;16,521;44,1169;40,5833;34,1399;41,8536;100,471
;16,4657;43,9711;40,4566;34,0615;41,734;102,826
;16,4108;44,2317;40,3442;34,0312;41,6024;102,592
;16,3563;44,1267;40,2274;33,9341;41,4971;103,72
;16,3021;43,9801;40,1229;33,846;41,4447;103,454
;16,2483;43,9429;40,0095;33,8195;41,3108;103,422
;16,1949;43,8021;39,9004;33,7465;41,1925;103,146
;16,1454;43,6809;41,5749;33,7779;41,1352;102,863
;16,0994;43,5566;41,5733;36,7812;41,05;103,352
;16,047;43,4429;48,6392;36,785;40,9603;103,459
;15,9949;43,3423;48,5774;36,7544;40,9417;103,574
;15,9571;43,3472;48,4624;36,6701;41,0665;103,411
;15,9056;43,3116;48,3431;36,5653;41,0159;103,115
;15,8545;43,2086;48,2396;36,9121;40,9123;102,848
;15,8037;43,143;48,1078;37,259;40,8224;102,91
;15,7532;43,021;48,1439;37,377;40,7043;102,587
;15,703;43,0048;48,0381;37,4377;40,6154;102,284
;15,6532;43,0741;48,0192;37,3626;41,1332;101,989
;15,6036;42,9894;47,9121;37,3185;41,1171;101,719
;15,5544;43,9517;47,7938;37,2491;41,0317;104,289
;15,5055;43,9005;47,6478;37,1732;40,9703;104,385
;15,5062;43,8196;47,5772;37,0869;40,8495;104,498
;15,4577;43,7312;47,4484;36,975;40,7469;104,613
;15,4114;43,6304;47,3298;36,868;41,1762;104,711
;15,3635;43,4996;47,2365;36,7804;41,079;104,73
;15,3159;43,4498;47,1263;36,8279;41,0156;104,525
;15,2687;44,2643;46,9917;36,7879;41,5208;104,206
;15,2262;44,1581;46,9116;36,7262;42,7243;105,325
;15,1795;44,0788;54,1398;36,6472;42,7239;105,07
;15,1331;43,9883;54,0972;36,702;42,6382;105,905
;15,1142;43,8538;53,9844;36,7034;42,5216;105,62
;15,1052;43,734;53,8359;36,6549;42,3984;105,324
;15,1221;43,6377;53,6923;36,571;42,3335;105,048
;15,1044;43,5055;53,6041;36,5289;42,2323;104,76
;15,1477;43,3995;53,5799;36,4476;42,109;104,588
;15,4981;43,3838;53,4234;36,4646;42,2272;104,518
;15,5637;43,4029;53,2924;36,3597;42,2471;107,336
;15,7243;43,2783;53,1383;36,5253;42,975;107,066
;15,6964;43,181;53,1953;36,444;42,8876;106,779
;15,6948;43,0585;53,1183;36,3624;42,8064;107,783
;15,681;43,0192;53,0432;36,3294;42,6966;108,631
;15,7316;43,4506;52,9336;36,3415;42,6717;108,803
;15,7835;43,4119;52,7932;36,2489;42,6115;109,848
;15,7934;43,3668;52,6915;36,1917;42,5247;112,936
;15,766;43,2897;52,5568;38,5774;43,2663;113,173
;15,7838;43,2212;52,5017;38,5077;43,1852;113,048
;15,7615;43,7102;52,4088;38,4291;43,1184;112,806
;15,7625;44,1167;52,2956;38,4345;43,128;113,791
;15,7603;44,0042;52,227;38,4042;43,0621;114,541
;15,743;43,9163;52,1001;38,3889;42,9912;114,78
;15,7228;43,7913;54,8428;38,3663;42,9304;114,648
;15,7762;43,6655;56,0677;38,2827;42,8267;114,368
;15,7597;43,5404;55,969;38,2295;42,7419;114,06
;15,7801;43,416;55,9549;38,1773;42,6415;113,757
;15,7353;43,2923;55,8182;38,1357;42,5317;114,039
;15,851;43,1693;55,7673;39,7519;42,4197;113,761
;15,8333;43,047;55,6229;39,6796;42,3824;113,457
;15,8409;42,9254;55,5821;39,5917;42,2881;113,138
;15,8263;42,8045;55,5495;39,4966;43,5461;112,825
;17,05;42,6843;55,4833;39,3951;43,5666;112,554
;17,0635;42,5647;55,3344;39,4944;43,4701;112,242
;17,0524;42,4458;55,3456;39,4573;43,3537;111,933
;17,0127;42,3276;55,2051;39,3853;44,3401;111,703
;17,1913;42,21;55,159;39,4785;44,2309;111,858
;17,3899;42,1149;55,0121;39,5209;44,1253;113,096
;17,3583;41,9986;54,9266;39,4242;44,032;113,212
;17,5622;41,8829;54,7914;39,4138;44,6585;112,927
;17,5211;41,7794;54,6519;39,3109;44,5897;112,813
;17,4924;41,6806;54,5037;39,2641;44,4924;116,358
;17,4578;41,5668;54,4173;39,1716;44,3942;116,306
;17,485;41,4535;57,8345;39,0749;44,5671;116,227
;17,4376;41,3408;57,7173;38,973;44,497;119,438
;17,4297;41,2288;57,6356;38,9247;46,2951;119,153
;17,4148;41,1174;57,5244;38,8278;46,2304;120,807
;17,445;41,0066;57,5251;38,7356;46,2625;121,142
;17,417;40,8963;57,4247;38,6708;46,1665;121,139
;17,6952;40,8157;58,1587;38,6068;46,0773;120,948
;17,8934;40,7231;58,2986;38,5459;45,9675;122,173
;17,941;40,6505;58,1819;38,4954;45,8532;122,239
;18,4093;40,5595;58,0629;38,4556;45,7346;122,326
;18,4246;40,4758;58,2759;38,3681;45,6171;122,82
;18,4021;40,3704;58,1466;38,3926;46,0034;124,668
;18,4856;40,2708;58,0122;38,4023;45,9305;124,384
;18,4784;40,2773;57,8755;38,4267;46,702;124,099
;18,4697;40,3795;57,7369;39,7552;46,6009;124,198
;18,4652;40,2847;57,6419;39,72;46,5571;125,415
;18,4171;40,2084;57,5142;39,66;46,4564;127,342
;18,3891;40,1464;57,4169;39,5767;46,3513;127,251
;18,3596;40,0587;57,2787;39,515;46,3036;127,302
;18,3234;39,9652;57,1429;39,5084;46,711;129,147
;18,2807;39,866;57,011;39,7452;46,6199;129,788
;18,254;39,7733;57,2892;39,7227;46,9999;131,341
;18,2265;39,6782;57,5393;39,8246;47,4317;131,29
;18,2456;39,6412;57,8548;39,7998;47,7586;131,728
;18,2258;39,596;57,7984;39,7005;47,6533;133,32
;18,241;39,5067;57,6811;39,7328;47,6616;133,523
;18,2075;39,41;57,5597;39,9576;47,563;134,604
;18,2953;39,4517;57,4688;40,2047;48,0841;134,773
;18,293;40,0511;57,8029;40,1029;48,1913;134,798
;18,2719;40,0572;57,8115;40,1393;48,0821;134,836
;18,2405;39,9627;57,7876;40,1053;47,9894;134,711
;18,3906;39,92;58,4951;40,0374;47,9083;136,19
;18,3966;40,0229;59,0749;39,9425;47,7914;136,73
;18,9706;39,9938;58,9826;39,9119;50,2555;136,512
;19,0605;39,9594;58,9429;39,8561;50,1621;136,187
;19,0523;40,1102;62,9547;40,5333;52,1441;137,713
;19,133;40,1129;62,8148;40,4361;52,8753;137,606
;19,0863;40,0338;62,7044;40,9588;52,8668;137,273
;19,0759;39,9685;62,5948;41,505;53,5686;138,822
;19,0416;40,0522;62,4442;41,596;54,0585;138,77
;19,0042;40,0313;62,8383;41,6136;53,9889;138,729
;19,0111;39,971;62,6971;41,5655;54,689;139,247
;19,0183;39,8738;63,3998;41,5197;54,5561;139,42
;18,9764;39,8095;64,0467;42,2299;54,4281;139,434
;18,9739;39,7188;64,3095;42,138;55,19;139,15
;19,7045;39,6446;64,2735;42,0475;55,8575;138,837
;19,692;39,5967;64,1188;41,9638;55,8092;140,201
;19,8476;39,5011;63,9698;42,7023;55,7354;139,862
;19,8713;39,5055;63,8237;42,6223;55,6694;139,579
;19,966;39,4449;63,924;42,6152;55,5644;139,262
;19,9194;39,4869;64,3797;43,7843;55,4859;139,392
;19,8788;39,4395;64,2675;43,762;55,3556;139,063
;19,8409;40,7745;64,1857;43,6665;56,0512;138,773
;19,831;40,7417;64,1217;43,7507;55,9825;138,593
;19,8936;40,7731;63,9791;43,7051;55,8808;138,465
;19,9524;40,6775;63,8905;43,6042;55,7818;138,146
;19,9169;40,5876;63,7423;43,5171;55,659;138,018
;19,9452;40,5004;63,6668;44,4865;55,5779;138,252
;19,9017;40,4605;64,2909;44,4507;56,3193;138,215
;19,8646;40,4424;64,1786;44,3821;57,0703;138,2
;19,9071;40,443;64,1145;44,2878;56,9688;138,006
;21,4698;40,3589;64,9982;45,1099;56,8495;139,732
;21,4628;40,3325;65,8479;45,0263;56,7384;139,586
;21,4588;40,2417;65,7381;46,2873;58,2634;139,344
;21,4215;40,2372;65,5969;46,2264;59,3574;139,021
;21,3999;40,1828;65,6007;46,1595;59,2706;138,946
;21,3914;40,1315;66,3993;46,1105;59,1519;138,739
;21,3733;40,0503;66,3102;46,0133;59,0313;140,054
;21,3285;39,9834;66,1761;45,9164;60,705;139,741
;21,3065;39,9286;66,1352;45,8163;60,6192;139,53
;21,2874;39,8654;66,0377;46,7216;60,5113;139,229
;21,2622;39,7782;65,9343;46,6819;60,4385;141,182
;21,2875;39,6882;65,7871;46,9634;60,8938;140,904
;21,2509;39,6222;65,7174;46,8714;61,8652;142,69
;21,2141;39,5438;65,6096;47,6264;62,2335;142,683
;21,1729;39,4609;65,4771;47,8193;62,1518;142,37
;21,2201;39,4318;65,3295;47,7446;62,0926;142,256
;21,2214;39,3535;65,1893;47,9256;62,2737;142,28
;21,1928;39,2815;65,0575;47,9081;62,1456;142,166
;21,1896;39,2005;65,8162;47,8722;62,3445;142,133
;21,1426;39,1659;65,682;48,042;62,2889;141,837
;21,1236;39,1227;65,7347;48,0185;62,168;141,798
;21,098;39,0527;65,771;47,9311;62,0429;141,562
;21,0822;39,0718;68,9044;47,8389;63,3145;144,137
;21,0519;39,0438;69,0238;47,908;63,214;144,034
;23,0293;38,9883;68,9088;47,8119;63,1071;143,863
;23,0706;38,9446;68,9103;48,4285;63,0103;143,593
;23,0522;38,9054;68,8233;48,3479;62,8806;143,46
;23,023;38,8632;68,7063;48,2622;62,7615;143,244
;23,0794;38,7987;69,4896;48,1568;63,8459;142,955
;23,0538;39,6122;69,3745;48,0556;63,7065;144,374
;23,0218;39,5876;69,251;47,9542;63,607;144,149
;25,0131;39,5151;69,1223;48,6018;63,4724;143,837
;25,0531;39,4872;69,3647;48,4974;63,3498;143,591
;25,0572;40,8565;69,2688;48,4382;63,2311;143,34
;25,0488;40,8867;69,1361;49,0076;63,1369;143,035
;25,0211;40,8603;69,0053;49,2609;63,2201;142,737
;24,9772;40,8472;68,8823;49,5108;63,1796;144,143
;24,9354;40,7953;69,0676;49,509;63,0921;143,919
;24,9364;40,8133;69,8167;49,4734;64,5392;144,032
;24,8978;40,7783;70,6773;49,7399;64,4237;143,757
;24,8628;40,721;70,5922;49,6874;64,513;146,164
;24,8385;40,6578;70,5055;50,5464;64,4427;148,576
;24,8426;40,5718;70,6338;50,444;64,317;149,964
;24,8425;40,5347;70,5473;50,4013;64,2627;151,219
;24,8606;40,4536;70,424;51,093;64,2113;151,022
;24,8698;40,3921;70,3175;51,0536;64,1242;153,441
;24,8189;40,3267;70,4769;50,9532;64,0336;153,158
